"xcoord","ycoord","lon","lat"
983527,184535,-74.0026064164,40.673182628
995175,179809,-73.9606230156,40.6602040988
988039,198127,-73.9863330031,40.7104887482
1046553,181419,-73.7754268578,40.664410726
999826,194989,-73.94382433,40.7018627812
1018791,217286,-73.8753116533,40.7630088018
1011116,178035,-73.9031739599,40.655300843
1010174,177334,-73.9065716541,40.6533795601
1060247,186437,-73.7260101181,40.6780769936
1037915,193785,-73.8064642137,40.6984090723
1006540,253991,-73.919414183,40.8637931073
1026897,262273,-73.845764204,40.8864497366
1014423,210793,-73.8911086628,40.7452031661
1009903,220463,-73.9073839797,40.7717590954
1054281,185722,-73.7475264783,40.6761636971
1058042,181225,-73.7340167505,40.6637899417
989555,205136,-73.9808592374,40.7297259849
995916,216596,-73.9578884872,40.7611747075
1033731,195714,-73.8215390448,40.7037280985
1002212,193214,-73.9352238312,40.6969863004
1010078,177827,-73.9069157433,40.6547330172
963955,162898,-74.0730984055,40.6137705067
1052693,187158,-73.7532368708,40.6801175969
1017570,238903,-73.8796120474,40.8223462601
1007451,186237,-73.9163545176,40.6778238597
999239,174102,-73.9459878243,40.6445336831
1014946,194774,-73.8892942718,40.7012331251
1005974,254961,-73.9214573171,40.8664568731
1000378,184462,-73.9418587127,40.6729675979
950877,170392,-74.1202396676,40.6343003422
1000291,242718,-73.9420333732,40.8328656229
1001680,233192,-73.9370387515,40.8067168126
1020959,212322,-73.86751258,40.7493751661
958512,147708,-74.0926450922,40.5720628913
1032823,247684,-73.8244382185,40.8463768171
1000859,232733,-73.9400055307,40.805458566
1017039,214712,-73.8816486829,40.7559505089
948646,167617,-74.1282630926,40.626674875
996259,189304,-73.9566990374,40.6862643345
1021224,212355,-73.8665559815,40.7494646386
1031448,245280,-73.8294249122,40.8397860097
998438,239786,-73.9487356734,40.8248212939
1017223,211797,-73.8809988326,40.7479488947
1016304,214612,-73.8843021261,40.7556787297
1001051,226503,-73.9393275818,40.7883585499
983789,206080,-74.0016633807,40.7323186125
989666,162370,-73.980493104,40.612342843
984428,204607,-73.9993577792,40.7282755982
1004381,191593,-73.9274066376,40.6925323645
978284,173034,-74.0214972659,40.6416129272
1003285,220368,-73.9312774592,40.7715150734
1001059,190579,-73.9393884566,40.6897561019
1018155,216146,-73.8776132741,40.7598822597
951973,150029,-74.1161935748,40.5784121813
1000627,242602,-73.9408194689,40.8325466197
1028160,240986,-73.8413359316,40.8280171982
961273,166477,-74.0827705916,40.6235875646
981977,175502,-74.0081911242,40.6483887728
982195,175326,-74.0074054723,40.6479057442
1000476,241999,-73.9413665865,40.830891837
983994,178882,-74.0009226658,40.6576664238
995218,199884,-73.9604353499,40.7153053072
967038,160969,-74.0619891625,40.608482325
1053791,158930,-73.7495691395,40.6026295556
1007665,192467,-73.9155613431,40.6949232119
1014932,178651,-73.8894181684,40.6569792269
1000560,156884,-73.9412692611,40.5972715395
1016090,210347,-73.8850947447,40.7439731638
960037,162733,-74.0872096335,40.6133077756
1022767,212000,-73.8609891344,40.7484836679
1004271,193199,-73.9277985293,40.6969407102
1002292,172637,-73.9349904,40.6405068807
1017426,209374,-73.8802781483,40.741297613
1025358,192089,-73.8517596389,40.6938211927
980333,175473,-74.014115528,40.6483085996
998050,184252,-73.9502515587,40.6723951302
1014582,191204,-73.8906231201,40.6914355676
1008616,186157,-73.9121546895,40.6776011478
995077,199277,-73.9609449526,40.713639411
998746,170263,-73.9477725748,40.6339972715
1000413,203740,-73.9416862737,40.7258811296
983478,201609,-74.0027850184,40.7200467831
1020774,189957,-73.8683016232,40.687989456
1004896,239898,-73.9254011812,40.8251159677
995668,217622,-73.958781966,40.7639911369
1010191,183508,-73.9064866339,40.6703257671
1010766,191397,-73.9043828055,40.6919775633
1010569,191137,-73.9050942064,40.6912645117
1020990,237722,-73.8672617848,40.8190911893
1010774,235171,-73.9041812925,40.812125995
1001739,183717,-73.9369542552,40.6709201563
1009639,195502,-73.9084313118,40.7032481311
1021918,251152,-73.8638335877,40.8559486912
1021603,240912,-73.865029318,40.8278442537
1020980,237743,-73.8672977989,40.8191488699
948729,167628,-74.1279641442,40.6267054008
1054132,185954,-73.7480612398,40.6768016596
1010181,183021,-73.9065245557,40.6689890909
1021368,214207,-73.8660260445,40.7545473006
1008325,242923,-73.9130005556,40.8334100424
1060066,203077,-73.726475343,40.7237512283
1036538,184411,-73.811502914,40.672687889
1006908,237935,-73.9181379878,40.8197231586
1019574,182050,-73.8726700247,40.6662914204
1030573,262413,-73.8324687611,40.8868154614
1008896,184838,-73.9111500459,40.6739800169
1058918,179964,-73.7308731929,40.6603214474
1024123,183523,-73.856263875,40.6703151535
1058895,179994,-73.7309557595,40.6604039844
946619,170571,-74.1355818019,40.6347745927
1027130,246519,-73.8450223466,40.8432087204
1000726,212317,-73.9405360099,40.7494222886
1024087,246137,-73.8560226596,40.8421744959
1029380,246584,-73.8368899377,40.8433759135
1022476,182300,-73.8622079855,40.6669655601
938923,170110,-74.1633067842,40.6334732092
1006305,232943,-73.9203329929,40.8060230419
1000747,225782,-73.9404271686,40.786380171
1000955,226558,-73.9396741238,40.7885096921
1006843,169577,-73.918602323,40.6320973962
1021828,239324,-73.8642252021,40.8234846963
1052644,158314,-73.753705928,40.6009476938
1045030,220723,-73.7805616358,40.7723009943
1027044,245103,-73.8453422043,40.8393226368
1023892,236477,-73.8567844998,40.8156614719
1011438,244766,-73.9017436955,40.8384595065
1009638,170907,-73.9085275477,40.6357403923
1003009,176901,-73.9323950225,40.6522091467
1032626,256016,-73.8250901192,40.8692466963
1000606,185714,-73.9410337369,40.6764036371
1004734,187317,-73.9261467032,40.6807949181
1029835,186797,-73.8356508822,40.6792739623
1000284,199799,-73.9421610749,40.7150642718
1029476,224095,-73.8366945016,40.7816494925
989388,225705,-73.9814460642,40.78618273
996370,159180,-73.956352925,40.6035803136
1011040,182713,-73.9034292797,40.6681411425
997339,186237,-73.9528108295,40.6778445872
982839,210091,-74.0050920131,40.7433277138
983021,159901,-74.0044260602,40.6055675143
1042672,182295,-73.7894083988,40.6668416037
1001013,155664,-73.9396410793,40.5939220409
1005470,210061,-73.9234214333,40.7432200252
1013696,181208,-73.8938616988,40.6640018196
957618,174213,-74.0959676054,40.644810996
983303,159424,-74.0034104124,40.6042582813
1029736,210443,-73.835848053,40.7441769998
961092,163010,-74.0834107195,40.6140709032
1007959,189373,-73.9145120163,40.6864301161
982963,158994,-74.0046347657,40.603077976
1014092,254327,-73.8921097011,40.8646930257
1009026,245880,-73.9104564417,40.841524207
1019253,215026,-73.873655665,40.7568038704
988775,149400,-73.9837109199,40.5767433032
946553,170441,-74.1358188685,40.6344174901
997976,209887,-73.9504660684,40.7427572453
1020204,244683,-73.8700642208,40.8382003573
1015665,187235,-73.8867363433,40.680537802
1024865,243982,-73.8532238976,40.8362561118
1009873,183439,-73.907633237,40.6701373037
987030,207003,-73.9899688194,40.7348515955
1025836,206585,-73.8499463715,40.7336069619
994899,185269,-73.9616091776,40.6751909174
1037511,194978,-73.8079117475,40.7016860113
1027799,245412,-73.8426116287,40.8401670595
1009634,179537,-73.9085094839,40.6594278735
1020346,213228,-73.869720108,40.751864428
1036462,206114,-73.8116086271,40.7322578419
1002057,234285,-73.9356740402,40.8097160426
1028966,177950,-73.8388425912,40.65499539
1034068,192286,-73.8203489613,40.6943171672
1000533,189676,-73.9412873409,40.6872785582
1040186,185742,-73.7983409534,40.6763188768
1019850,244084,-73.8713467348,40.8365577119
1030095,192851,-73.834672303,40.6958894313
987033,162450,-73.9899763902,40.6125636447
1020676,255202,-73.8683012873,40.8670699195
1035584,206885,-73.8147707352,40.7343791818
1031213,152060,-73.8309244735,40.5839212306
1034110,192299,-73.8201974073,40.6943526126
1015804,183882,-73.8862508912,40.6713340862
989123,190474,-73.9824285313,40.6894825214
1018423,185115,-73.876803411,40.674708669
1006754,196453,-73.9188332503,40.7058662086
1001698,179824,-73.9371121304,40.6602348194
1004424,234736,-73.927122144,40.8109488241
1001408,194901,-73.9381189891,40.7016183158
996046,224471,-73.9574053952,40.7827893505
983728,201372,-74.0018831158,40.7193962934
1026758,244275,-73.8463810558,40.8370514019
1030443,191942,-73.8334235709,40.6933926319
995381,169777,-73.9598970835,40.6326681724
998123,221475,-73.949911668,40.7745631066
1055861,157302,-73.7421319622,40.5981445599
995502,232971,-73.959355503,40.8061202566
984111,148359,-74.0005003503,40.5738871162
1021311,243760,-73.8660686898,40.8356624163
955221,163707,-74.1045599254,40.6159667332
1023343,215431,-73.8588903617,40.757898353
1006683,171534,-73.9191722622,40.6374693497
1011595,244671,-73.9011766918,40.8381982745
983897,210063,-74.001273904,40.7432509663
989190,221765,-73.982163963,40.7753685865
1011008,192598,-73.9035053789,40.6952733
1034103,158016,-73.8204760196,40.60025344
1018159,181908,-73.8777712847,40.6659071948
1001611,193651,-73.9373900839,40.6981869628
997169,237813,-73.9533246437,40.819407915
1014430,181637,-73.8912140733,40.665176857
947177,171642,-74.1335772551,40.6377166092
986432,192188,-73.9921314077,40.6941881282
1007694,240865,-73.9152879808,40.8277631227
1005209,169937,-73.9244881494,40.6330895364
1015035,170348,-73.8890848346,40.6341889442
1036450,206119,-73.8116518866,40.7322716364
1014175,184286,-73.8921214784,40.6724486311
1004543,180604,-73.9268555468,40.6623696833
1054020,158678,-73.7487470728,40.6019360698
987496,203963,-73.9882888003,40.7265073813
1003372,250941,-73.9308762605,40.8554292072
990430,188638,-73.9777173262,40.6844423061
986976,164843,-73.9901807225,40.6191319521
1001729,194251,-73.9369629772,40.6998335901
998583,197077,-73.94830283,40.7075959494
1009203,180896,-73.9100578892,40.6631592517
1026884,244604,-73.8459236161,40.8379538027
1009624,187689,-73.9085148405,40.6818033063
987456,204847,-73.9884326946,40.7289337604
1014442,240517,-73.8909064987,40.8267874737
1035511,205435,-73.8150451885,40.7303997201
986465,212195,-73.9920058208,40.7491025012
1009282,190712,-73.9097366788,40.690101719
1026148,244418,-73.8485846268,40.83744681
996914,161036,-73.9543903686,40.6086738931
994406,159759,-73.9634248963,40.6051720189
1052748,186556,-73.7530446948,40.6784648244
1043489,192771,-73.7863713076,40.6955903289
993835,149403,-73.9654959458,40.576747511
1051449,159007,-73.7580023338,40.6028589725
945940,171057,-74.1380309454,40.636105647
1054455,193505,-73.7468180839,40.6975247813
987070,206669,-73.9898246259,40.7339348351
984838,149692,-73.9978832941,40.5775459211
1009546,193683,-73.9087735603,40.6982556707
1007039,192934,-73.9178172291,40.696206652
999960,160566,-73.943421239,40.6073789629
1012721,249689,-73.8970860885,40.8519676436
1042904,192796,-73.7884807187,40.6956628445
1003137,175390,-73.9319379586,40.648061509
990664,162273,-73.9768986833,40.6120759318
989066,225271,-73.982609156,40.7849916971
1054563,202031,-73.7463395661,40.7209256754
1030776,191101,-73.8322285521,40.6910825411
1024826,257573,-73.8532825729,40.8735594799
1001215,175939,-73.9388627809,40.649572285
1000633,176542,-73.9409586844,40.6512284845
1007855,180930,-73.9149165802,40.6632562705
1021278,238600,-73.8662164244,40.8214998463
983623,201474,-74.002261913,40.719676252
1007251,255264,-73.9168393121,40.8672852806
944888,170500,-74.1418180463,40.63457219
990023,162426,-73.9792072434,40.6124963261
1044288,193135,-73.7834867074,40.6965840369
1014543,184361,-73.8907945163,40.6726532375
1003618,250586,-73.929988026,40.8544543021
1020209,184499,-73.8703680237,40.6730108148
1020885,215834,-73.86776052,40.75901501
1018394,238706,-73.8766358727,40.8218024046
1007949,197994,-73.9145177391,40.7100927672
1043269,198215,-73.7871169611,40.7105342567
1016698,239231,-73.8827610666,40.8232497727
992225,211402,-73.9712182872,40.746922597
999091,240556,-73.9463745399,40.8269336513
1007383,241421,-73.9164098234,40.8292900031
1009697,191279,-73.9082380824,40.6916568189
1012519,238624,-73.8978628911,40.8215980935
1054118,208063,-73.7478823034,40.7374854988
999113,240583,-73.9462949868,40.8270077216
1021464,244594,-73.8655111509,40.8379508587
1016237,249855,-73.8843760514,40.8524112261
1006066,219228,-73.9212408503,40.7683796456
1011377,238930,-73.9019877455,40.8224415574
1022239,242799,-73.8627205247,40.8330208087
1011058,239029,-73.9031399243,40.8227142581
1007969,195051,-73.9144559657,40.7020148765
1023140,265736,-73.8593315153,40.8959719207
1013151,238407,-73.8955803848,40.8210004451
1021923,244556,-73.8638525724,40.8378446137
990177,202479,-73.9786173637,40.7224327712
1024369,208388,-73.8552289459,40.7385625207
990755,189568,-73.976544605,40.6869947104
1044582,187079,-73.7824806995,40.6799597592
1037447,218337,-73.8079578724,40.765800947
982752,163470,-74.0053956153,40.6153636446
1013458,251317,-73.8944149695,40.8564336081
995474,199087,-73.959513215,40.7131174117
981980,163750,-74.0081763603,40.6161320224
1003063,185248,-73.9321771229,40.6751196918
1031208,248619,-73.8302688959,40.848951848
990491,226067,-73.9774626624,40.7871756131
1041191,184812,-73.794725623,40.6737598358
1021107,245153,-73.8667982506,40.8394866467
1013815,251744,-73.8931225555,40.8576044061
1034853,218169,-73.817323496,40.76535506
1013696,251526,-73.8935536976,40.8570064595
1044016,193428,-73.7844650092,40.6973900924
955828,149854,-74.1023152854,40.5779450385
1022756,243016,-73.860851018,40.8336141715
1021882,244551,-73.8640007712,40.837831065
1032590,210079,-73.8255510504,40.7431627727
1025075,268784,-73.8523138788,40.90432895
985681,159489,-73.9948465542,40.6044366281
993023,215852,-73.9683325058,40.7591359624
1050048,193979,-73.7627064391,40.6988596603
987275,183881,-73.9890951628,40.6713870574
1007809,179759,-73.9150864771,40.6600422581
984326,202228,-73.9997258202,40.7217458221
1005908,241168,-73.9217404911,40.8285993309
996015,199591,-73.95756086,40.7145000684
1020734,243826,-73.8681534945,40.8358459696
1009787,241618,-73.9077223211,40.8298240878
1006137,196932,-73.9210570691,40.7071824977
1021173,244798,-73.8665616803,40.8385120003
998795,233875,-73.9474585656,40.808596679
1020048,256819,-73.870563188,40.8715106552
1013812,250884,-73.8931371932,40.855243975
943527,166983,-74.1467003872,40.6249126281
1018936,184730,-73.8749559859,40.6736499365
1036508,195190,-73.8115274569,40.7022738804
1000712,155816,-73.9407245262,40.5943398144
986566,173850,-73.9916544855,40.6438543784
994488,235340,-73.9630146623,40.8126237375
1020076,210418,-73.8707095764,40.7441527913
1046553,199148,-73.7752629059,40.7130725961
1015458,238417,-73.887245132,40.8210200429
1035383,192701,-73.8156037413,40.6954487434
962824,155891,-74.0771498045,40.5945350642
1014657,252980,-73.8900731224,40.8609939924
983714,203250,-74.0019337704,40.7245509488
983524,203370,-74.0026192617,40.7248803062
1023513,257988,-73.858027766,40.874704464
1028366,187119,-73.840944997,40.6801652209
1014436,239878,-73.8909310535,40.8250336224
1031860,216232,-73.8281418969,40.7600551289
1029011,194256,-73.8385721121,40.6997513717
1052302,191724,-73.7546004497,40.6926531869
1008552,188163,-73.9123781907,40.6831073358
989987,224123,-73.9792843543,40.7818401927
1009115,180014,-73.9103783342,40.6607386053
1006275,249786,-73.9203860633,40.8522523126
1005828,241930,-73.9220271139,40.8306909977
1012791,238814,-73.8968793362,40.8221187148
1016862,259609,-73.8820693889,40.8791806846
1022525,243017,-73.8616857747,40.8336179203
1005238,210275,-73.9242580048,40.7438079552
1003275,219497,-73.9313160281,40.7691244275
987632,191486,-73.987804395,40.6922609234
1024445,215132,-73.85491439,40.7570727343
1021791,210055,-73.8645224456,40.7431493342
1022023,210129,-73.8636847923,40.7433514576
1008705,241872,-73.911631188,40.8305243069
1008406,245663,-73.9126979793,40.8409303233
1016870,258950,-73.8820436686,40.8773719058
1010719,186857,-73.9045701234,40.6795164499
1011610,256962,-73.9010723183,40.8719333346
987295,202380,-73.9890147017,40.7221625017
1027379,187166,-73.8445032001,40.680299089
1005479,235802,-73.9233076245,40.813872224
1009131,242893,-73.9100880395,40.8333254671
1024572,189421,-73.8546100123,40.6865017731
1040367,195965,-73.7976032628,40.7043774366
1030533,191008,-73.8331054401,40.6908285521
1053854,193838,-73.7489820309,40.6984435324
1011809,236497,-73.900436884,40.8157623244
1011790,236539,-73.9005053534,40.8158776618
1014313,254123,-73.8913116171,40.864132358
1011930,244473,-73.8999668387,40.8376537786
1026547,204769,-73.8473923105,40.7286191229
1008081,194048,-73.9140555802,40.6992615765
983305,162704,-74.0034036688,40.613261209
1031350,190260,-73.8301646091,40.6887711579
1052072,187182,-73.7554755595,40.680188251
1055955,194896,-73.7413938209,40.7013307081
1008786,181694,-73.9115580442,40.6653507491
1045416,186500,-73.7794790871,40.6783648168
1022005,244564,-73.863556186,40.8378662212
